Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Original Nominations (1000 m3/d),Accepted Nominations (1000 m3/d),Apportionment Percentage
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,307.329,,0.17
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.797,,0.1
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
11,2016,Enbridge Pipelines Inc.,Canadian Mainline,system,,,610.0566279999998,557.2542469999999,
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,335.166,,0.23
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
12,2016,Enbridge Pipelines Inc.,Canadian Mainline,system,,,647.1669158064518,570.0786190322576,
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,384.383,,0.33
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
1,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,710.02837516129,582.4099687096774,
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,435.886,,0.41
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
2,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,742.4768185714282,563.76349,
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,417.841,,0.38
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
3,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,720.6720651612908,561.8931796774195,
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,427.467,,0.38
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,Regina - Line 4/67,,,425.726,,0.29
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
4,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,737.4344616666671,571.170146333334,
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,350.112,,0.27
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
5,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,642.7290177419358,548.0881080645162,
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,326.8,,0.19
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
6,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,634.5679682333329,571.9723645666663,
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,115.652,,0.02
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,292.005,,0.1
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.799,,0.23
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
7,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,614.3201916129041,579.719604516129,
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.799,,0.19
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
8,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,543.5028619354841,541.2610554838709,
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.799,,0.1
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
9,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,537.55939,536.37949,
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.799,,0.15
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 11,,,18.0,,0.03
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
10,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,557.5340125806453,555.2111222580646,
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,287.711,,0.05
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.799,,0.14
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
11,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,612.3913189999996,596.6221590000002,
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Clearbrook - Line 2/3,,,178.533,,0.05
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,336.448,,0.21
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,Westover - Line 10,,,11.799,,0.06
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
12,2017,Enbridge Pipelines Inc.,Canadian Mainline,system,,,667.1813429032264,587.5424403225805,
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,122.767,,0.17
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,424.357,,0.36
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
1,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,778.5251612903229,604.8864193548384,
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,144.133,,0.23
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,480.303,,0.46
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
2,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,843.8072857142847,588.3798214285712,
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,123.073,,0.09
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,524.211,,0.51
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
3,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,846.065838709678,567.641806451613,
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,523.039,,0.5
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,Regina - Line 4/67,,,521.673,,0.45
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
4,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,829.8327999999996,562.0493666666669,
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,150.006,,0.31
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,461.215,,0.43
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
5,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,835.06770967742,590.1787096774195,
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,179.181,,0.43
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,464.753,,0.45
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
6,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,868.585833333333,579.5145333333334,
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,172.991,,0.38
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,495.682,,0.48
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
7,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,884.1012258064511,577.5197419354835,
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,156.081,,0.35
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,481.71,,0.47
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
8,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,858.8859354838703,577.3509354838704,
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,160.221,,0.35
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,422.613,,0.41
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
9,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,819.5188000000005,588.6888333333329,
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,457.172,,0.43
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - line 1,,,28.54,,0.09
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - line 2/3,,,199.676,,0.44
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
10,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,876.9230645161293,589.9811290322583,
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,501.598,,0.47
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - line 1,,,33.661,,0.19
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - line 2/3,,,197.685,,0.46
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
11,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,946.9600333333333,614.2459666666666,
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/3/65,,,229.501,,0.07
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Edmonton - Line 2/3,,,172.072,,0.25
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Hardisty - Line 4/67,,,487.14,,0.14
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 1,,,40.009,,0.29
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,182.921,,0.43
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,495.307,,0.46
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
12,2018,Enbridge Pipelines Inc.,Canadian Mainline,system,,,960.6135806451603,627.86435483871,
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/3/65,,,233.3,,0.05
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 1,,,32.27,,0.19
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,184.516,,0.43
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,453.973,,0.42
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
1,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,860.6698387096777,581.7595806451611,
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Edmonton - Line 2/3,,,198.911,,0.06
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 1,,,35.095,,0.14
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,198.911,,0.46
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,441.183,,0.39
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
2,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,857.0569285714281,587.1893928571428,
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,184.228,,0.42
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,447.7,,0.41
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
3,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,832.182193548387,571.249516129033,
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,175.045,,0.39
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,431.307,,0.39
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,Regina - Line 4/67,,,427.55,,0.22
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
4,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,823.2995666666666,582.5851,
5,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
5,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,192.581,,0.43
5,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,422.686,,0.38
5,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
5,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,843.2394193548388,598.329064516129,
6,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
6,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,180.962,,0.4
6,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,498.282,,0.46
6,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
6,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,893.1183,590.7275999999999,
7,2019,Enbridge Pipelines Inc.,Canadian Mainline,Edmonton - Line 2/3,,,176.7615483870968,,0.11
7,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
7,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,185.7,,0.37
7,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,492.845,,0.44
7,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
7,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,886.5843548387096,596.1735806451613,
8,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
8,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,172.003,,0.33
8,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,466.191,,0.44
8,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
8,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,839.4972258064515,576.7710322580642,
9,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
9,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,132.249,,0.14
9,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,465.124,,0.43
9,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
9,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,800.7937666666667,581.6192000000001,
10,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/3,,,197.532,,0.1
10,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
10,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,141.573,,0.28
10,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,451.891,,0.41
10,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
10,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,809.5564229062096,577.74102186803,
11,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/3/65,,,236.679,,0.11
11,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
11,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,189.824,,0.49
11,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,469.117,,0.44
11,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
11,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,881.2181588699564,577.5750565668824,
12,2019,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/3/65,,,218.77,,0.13
12,2019,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
12,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,185.772,,0.29
12,2019,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,523.955,,0.5
12,2019,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
12,2019,Enbridge Pipelines Inc.,Canadian Mainline,system,,,924.9120921326629,601.4053675790996,
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/3,,,195.637,,0.04
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,Cromer - Line 2/93,,,195.637,,0.04
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/3,,,152.964,,0.19
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/93,,,152.964,,0.19
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,544.592,,0.49
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
1,2020,Enbridge Pipelines Inc.,Canadian Mainline,system,,,907.0156451612903,607.1277741935482,
2,2020,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
2,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/93,,,140.486,,0.06
2,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,572.716,,0.53
2,2020,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
2,2020,Enbridge Pipelines Inc.,Canadian Mainline,system,,,924.2902413793108,612.0732068965517,
3,2020,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
3,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 2/93,,,124.23,,0.0
3,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,542.607,,0.49
3,2020,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
3,2020,Enbridge Pipelines Inc.,Canadian Mainline,system,,,873.5716774193547,607.694129032258,
4,2020,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
4,2020,Enbridge Pipelines Inc.,Canadian Mainline,Kerrobert - Line 4/67,,,459.226,,0.4
4,2020,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
4,2020,Enbridge Pipelines Inc.,Canadian Mainline,system,,,773.7639999999997,594.1997,
5,2020,Enbridge Pipelines Inc.,Canadian Mainline,- - -,,,,,0.0
5,2020,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
5,2020,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
5,2020,Enbridge Pipelines Inc.,Canadian Mainline,system,,,510.2751935483874,510.2751935483874,
6,2020,Enbridge Pipelines Inc.,Canadian Mainline,- - -,,,,,0.0
6,2020,Enbridge Pipelines Inc.,Canadian Mainline,Into-Sarnia,42.953,-82.372,,,
6,2020,Enbridge Pipelines Inc.,Canadian Mainline,ex-Gretna,49.017,-97.556,,,
6,2020,Enbridge Pipelines Inc.,Canadian Mainline,system,,,530.6120333333333,530.6120333333333,
3,2011,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2011,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2011,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2011,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2012,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2012,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2012,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2012,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2013,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2013,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2013,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2013,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2014,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2014,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2014,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2014,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2015,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2015,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2015,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2015,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2016,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2016,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2016,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2016,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2017,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2017,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2017,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2017,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
3,2018,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
6,2018,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
9,2018,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
12,2018,Enbridge Southern Lights GP Inc.,Southern Lights Pipeline,system,,,,,
7,2014,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,10.620012424497641,,0.0
7,2014,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
8,2014,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,10.216215481852956,,0.0
8,2014,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
9,2014,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.687185672192692,,0.0
9,2014,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
10,2014,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,8.955102661400549,,0.0
10,2014,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
11,2014,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,9.518028443143997,,0.0
11,2014,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
12,2014,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.04266441853853,,0.0
12,2014,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
1,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,12.158358048206598,,0.0
1,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
2,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,14.601716285956082,,0.0
2,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
3,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,15.01269787884954,,0.0
3,2015,PKM Cochin ULC,Cochin,Windsor,42.28,-83.077,,,
4,2015,PKM Cochin ULC,Cochin,Ft. Saskatchewan,53.75,-113.17,13.1516299403379,,0.0
